name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;195;0;331;3081;1038;3081;1061;0
header;191;159;191;191;1832;191;1832;159
A;997;227;997;254;1020;254;1020;227
C;831;231;831;249;846;249;846;231
A;253;335;253;345;260;345;260;335
C;520;417;520;436;535;436;535;417
A;423;464;423;467;425;467;425;464
C;894;554;894;572;909;572;909;554
B;1005;905;1005;931;1025;931;1025;905
A;927;953;927;953;927;953;927;953
A;979;974;979;981;989;981;989;974
A;978;1026;978;1037;985;1037;985;1026
C;1001;1578;1001;1607;1022;1607;1022;1578
D;1007;2251;1007;2277;1027;2277;1027;2251
D;743;2806;743;2822;764;2822;764;2806
