name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;630;0;630;3079;984;3079;938;0
header;113;138;113;168;1731;168;1731;138
A;910;201;910;227;930;227;930;201
A;659;527;659;533;665;533;665;527
B;917;870;917;899;939;899;939;870
A;720;889;720;894;726;894;726;889
D;647;1063;647;1089;674;1089;674;1063
A;895;1083;895;1095;902;1095;902;1083
A;804;1301;804;1308;809;1308;809;1301
A;728;1394;728;1400;735;1400;735;1394
C;925;1543;925;1572;946;1572;946;1543
D;938;2224;938;2251;959;2251;959;2224
C;706;2583;706;2608;729;2608;729;2583
