name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;205;0;389;3083;1054;3083;1054;0
header;207;161;207;191;1837;191;1837;161
A;1010;223;1010;249;1032;249;1032;223
B;1010;901;1010;927;1031;927;1031;901
C;1010;1570;1010;1599;1032;1599;1032;1570
C;485;1745;485;1764;499;1764;499;1745
D;1017;2244;1017;2272;1038;2272;1038;2244
B;670;2454;670;2472;684;2472;684;2454
A;710;2486;710;2487;710;2487;710;2486
D;1033;2591;1033;2606;1054;2606;1054;2591
B;652;2593;652;2608;674;2608;674;2593
C;537;2672;537;2698;562;2698;562;2672
