name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;900;0;970;3079;1784;3079;1397;0
header;164;173;164;213;1781;213;1781;173
A;963;240;963;268;987;268;987;240
B;1295;519;1295;538;1310;538;1310;519
B;1365;704;1365;722;1379;722;1379;704
A;974;767;974;769;974;769;974;767
B;965;917;965;944;987;944;987;917
A;1455;1426;1455;1452;1477;1452;1477;1426
A;1112;1427;1112;1453;1132;1453;1132;1427
C;965;1594;965;1621;986;1621;986;1594
D;963;2248;963;2276;986;2276;986;2248
B;1212;2272;1212;2289;1225;2289;1225;2272
B;1606;2946;1606;2974;1626;2974;1626;2946
